,x,y,d
0,-0.050178526180757466,-0.9298889308828513,0.1312418
1,-1.237180561923035,-0.551633644735246,0.5545905
2,-1.202176806373584,-0.5641640062356561,0.52797216
3,0.8257678045404777,-0.6415738262370173,0.24571007
4,0.37491983366739623,0.23625831181829238,-0.35684896
5,-1.227094573540871,0.10637993279620162,0.43169707
6,0.15863204202311643,1.1717269335764096,0.3824162
7,-1.0419772459757877,-0.3755189493480997,0.30757898
8,-0.6605582440896528,-0.9134481552820869,0.32726425
9,1.03686384246559,-0.1290001574749875,0.24485773
10,-1.311898873256409,-1.2577143077924322,1.0173948
11,-0.40993206928356685,0.616511885971935,-0.059641182
12,0.7888228599364742,-0.19456907762441666,0.012464583
13,0.6054995119468112,1.3163051362226925,0.64889234
14,1.0215870577518071,-1.3186798967703566,0.86809975
15,0.3308868171157262,-0.5984266917271586,-0.11618674
16,0.19002274618621695,0.9959063922827451,0.21387285
17,-0.10042873528075091,0.9817097286812868,0.18683326
18,-1.0960234757910974,-1.0707333696138486,0.73223275
19,0.8678479243518074,1.4875467529783268,0.9221949
20,0.7913211678114744,-1.1858226176869353,0.6256102
21,-1.3782664181390767,0.7832241528067998,0.7852629
22,1.4344696920016524,-0.03917191344276971,0.63500446
23,1.4366165482634603,-0.38240253886444386,0.6866401
24,-0.5390701516420696,-1.3988031945766264,0.6990821
25,-1.3650682568781192,1.436478981442884,1.1816366
26,-0.23651336429142011,0.5573247345577061,-0.19456679
27,-1.2972779907591017,1.1063515534880137,0.9049762
28,-0.6257756890922191,-0.44149263487777146,-0.03415996
29,1.4767391030432009,1.4877560155557759,1.2962291
30,-0.7692663081090034,-0.10317694234909514,-0.023845315
31,-0.8804541529409691,-0.8031349049823816,0.39173204
32,0.6462466641684497,-1.1237775639056387,0.4963451
33,0.6013257461923862,0.34790001856879593,-0.10528636
34,-0.531493967521062,-0.9095846183716594,0.2534848
35,-0.7538493871128752,1.1003957709123977,0.53385144
36,-0.14901448401870065,0.34635576861293504,-0.42294878
37,0.9015532380662252,-0.3514362236924662,0.16762888
